"chromosome"	"transcript_start"	"transcript_end"	"name"
6	22183476	22183721	LOC_Os06g37490
6	22192033	22194963	LOC_Os06g37500
6	22197396	22200008	LOC_Os06g37510
6	22215821	22217861	LOC_Os06g37530
6	22236411	22239575	LOC_Os06g37550
6	22245386	22251772	LOC_Os06g37560
6	22254354	22255984	LOC_Os06g37570
6	22256653	22257033	LOC_Os06g37580
6	22258061	22259545	LOC_Os06g37590
6	22260995	22262038	LOC_Os06g37600
6	22266800	22271149	LOC_Os06g37610
6	22271187	22275542	LOC_Os06g37620
6	22292246	22301030	LOC_Os06g37640
6	22305091	22306541	LOC_Os06g37650
6	22307122	22313391	LOC_Os06g37660
6	22315607	22319017	LOC_Os06g37670
6	22327744	22328915	LOC_Os06g37680
6	22331486	22333906	LOC_Os06g37690
6	22336716	22337519	LOC_Os06g37700
6	22338040	22338315	LOC_Os06g37710
6	22349651	22350124	LOC_Os06g37740
6	22352080	22354770	LOC_Os06g37750
6	22361233	22361673	LOC_Os06g37770
6	22362321	22362710	LOC_Os06g37780
6	22364633	22367812	LOC_Os06g37790
6	22370940	22371242	LOC_Os06g37800
6	22375261	22375917	LOC_Os06g37810
6	22376666	22387246	LOC_Os06g37820
6	22396862	22398668	LOC_Os06g37840
6	22425404	22425844	LOC_Os06g37870
6	22428342	22430289	LOC_Os06g37880
6	22464150	22464638	LOC_Os06g37980
6	22502203	22502822	LOC_Os06g38056
6	22522396	22526017	LOC_Os06g38080
6	22536600	22538235	LOC_Os06g38100
6	22550991	22551896	LOC_Os06g38110
6	22560978	22561397	LOC_Os06g38115
6	22566775	22571982	LOC_Os06g38120
6	22576952	22578191	LOC_Os06g38130
6	22594563	22594925	LOC_Os06g38150
6	22598671	22601257	LOC_Os06g38160
6	22611889	22613280	LOC_Os06g38190
6	22613771	22617448	LOC_Os06g38210
6	22655615	22665089	LOC_Os06g38294
6	22672917	22674614	LOC_Os06g38310
6	22699041	22705078	LOC_Os06g38320
6	22709737	22710111	LOC_Os06g38330
6	22710845	22714666	LOC_Os06g38340
6	22727466	22727798	LOC_Os06g38350
6	22736502	22736852	LOC_Os06g38370
6	22766866	22767602	LOC_Os06g38430
6	22777166	22778111	LOC_Os06g38440
6	22779409	22781109	LOC_Os06g38450
6	22791488	22791868	LOC_Os06g38460
6	22794323	22800221	LOC_Os06g38470
6	22817831	22818163	LOC_Os06g38500
6	22821117	22823478	LOC_Os06g38510
6	22824676	22826319	LOC_Os06g38520
6	22836854	22839540	LOC_Os06g38550
6	22840361	22841684	LOC_Os06g38564
6	22856415	22856615	LOC_Os06g38580
6	22863174	22866872	LOC_Os06g38590
6	22866810	22867521	LOC_Os06g38594
6	22870782	22871186	LOC_Os06g38600
6	22938990	22940807	LOC_Os06g38640
6	22951396	22954845	LOC_Os06g38650
6	22956662	22957316	LOC_Os06g38660
6	22958561	22966350	LOC_Os06g38670
6	22967816	22971851	LOC_Os06g38680
6	22983845	22984677	LOC_Os06g38710
6	22988753	22989112	LOC_Os06g38720
6	22992411	22995903	LOC_Os06g38730
6	22998556	22999332	LOC_Os06g38740
6	22999843	23001437	LOC_Os06g38750
6	23013154	23014890	LOC_Os06g38764
6	23016236	23017252	LOC_Os06g38770
6	23017861	23020932	LOC_Os06g38780
6	23023770	23026625	LOC_Os06g38790
6	23033946	23034199	LOC_Os06g38800
6	23039207	23041952	LOC_Os06g38810
6	23049803	23052316	LOC_Os06g38830
6	23057309	23057584	LOC_Os06g38850
6	23066609	23068151	LOC_Os06g38870
6	23069888	23070145	LOC_Os06g38880
6	23087238	23088194	LOC_Os06g38910
6	23094018	23097524	LOC_Os06g38930
6	23098857	23102037	LOC_Os06g38940
6	23105225	23113098	LOC_Os06g38950
6	23119058	23122451	LOC_Os06g38960
6	23131644	23136961	LOC_Os06g38970
6	23135703	23141103	LOC_Os06g38980
6	23144699	23148851	LOC_Os06g38990
6	23156209	23156631	LOC_Os06g39000
6	23157561	23158460	LOC_Os06g39010
6	23172469	23173143	LOC_Os06g39030
6	23181234	23184507	LOC_Os06g39040
6	23185057	23186296	LOC_Os06g39050
6	23187192	23189067	LOC_Os06g39060
6	23196356	23198035	LOC_Os06g39070
6	23204560	23206053	LOC_Os06g39080
6	23217723	23217995	LOC_Os06g39100
6	23227135	23228392	LOC_Os06g39110
6	23232523	23233878	LOC_Os06g39120
6	23237934	23238370	LOC_Os06g39130
6	23241294	23243266	LOC_Os06g39140
6	23277560	23279017	LOC_Os06g39200
6	23289524	23292315	LOC_Os06g39230
6	23293234	23294078	LOC_Os06g39240
6	23303668	23307061	LOC_Os06g39260
6	23310213	23311951	LOC_Os06g39270
6	23316095	23316869	LOC_Os06g39290
6	23333337	23335038	LOC_Os06g39330
6	23343928	23350820	LOC_Os06g39344
6	23367125	23368831	LOC_Os06g39370
6	23372309	23373379	LOC_Os06g39380
6	23379156	23381415	LOC_Os06g39390
6	23401150	23401367	LOC_Os06g39410
6	23405702	23407359	LOC_Os06g39420
6	23414386	23415490	LOC_Os06g39440
6	23438875	23440545	LOC_Os06g39470
6	23442839	23449453	LOC_Os06g39480
6	23451675	23452180	LOC_Os06g39500
6	23456586	23456903	LOC_Os06g39510
6	23458896	23464913	LOC_Os06g39515
6	23467234	23471693	LOC_Os06g39520
6	23475628	23477096	LOC_Os06g39530
6	23485966	23487154	LOC_Os06g39550
6	23490831	23491495	LOC_Os06g39560
6	23495374	23495873	LOC_Os06g39580
6	23501973	23503503	LOC_Os06g39590
6	23505577	23510206	LOC_Os06g39600
6	23514150	23514945	LOC_Os06g39610
6	23540782	23547199	LOC_Os06g39640
6	23547462	23549621	LOC_Os06g39650
6	23549713	23552682	LOC_Os06g39660
6	23559642	23563074	LOC_Os06g39690
6	23566354	23568406	LOC_Os06g39700
6	23571658	23571879	LOC_Os06g39704
6	23572435	23573961	LOC_Os06g39708
6	23574363	23575246	LOC_Os06g39712
6	23576532	23577119	LOC_Os06g39716
6	23577156	23577561	LOC_Os06g39718
6	23580417	23580668	LOC_Os06g39728
6	23582192	23583154	LOC_Os06g39738
6	23589443	23590939	LOC_Os06g39740
6	23584498	23585055	LOC_Os06g39744
6	23585866	23586186	LOC_Os06g39748
6	23608738	23611100	LOC_Os06g39750
6	23586381	23586782	LOC_Os06g39752
6	23590936	23591349	LOC_Os06g39756
6	23613102	23621154	LOC_Os06g39760
6	23632462	23634203	LOC_Os06g39780
6	23649633	23649977	LOC_Os06g39800
6	23653851	23654303	LOC_Os06g39810
6	23662018	23662748	LOC_Os06g39830
6	23670088	23670844	LOC_Os06g39850
6	23674237	23674614	LOC_Os06g39860
6	23685179	23688296	LOC_Os06g39870
6	23689553	23691740	LOC_Os06g39875
6	23704714	23707248	LOC_Os06g39880
6	23721773	23726847	LOC_Os06g39900
6	23732555	23734536	LOC_Os06g39906
6	23736833	23737879	LOC_Os06g39912
6	23773207	23776880	LOC_Os06g39960
6	23777679	23780888	LOC_Os06g39970
6	23795556	23796130	LOC_Os06g40010
6	23812298	23815104	LOC_Os06g40030
6	23821372	23823339	LOC_Os06g40040
6	23823461	23827296	LOC_Os06g40050
6	23843212	23847174	LOC_Os06g40060
6	23847493	23851042	LOC_Os06g40070
6	23853714	23858061	LOC_Os06g40080
6	23863461	23864522	LOC_Os06g40090
6	23873478	23874725	LOC_Os06g40110
6	23875408	23879965	LOC_Os06g40120
6	23883431	23883856	LOC_Os06g40130
6	23890741	23891334	LOC_Os06g40140
6	23898256	23899830	LOC_Os06g40150
6	23900369	23904502	LOC_Os06g40160
6	23908918	23913797	LOC_Os06g40170
6	23921940	23924921	LOC_Os06g40180
6	23928702	23932372	LOC_Os06g40190
6	23935975	23942393	LOC_Os06g40200
6	23949819	23950694	LOC_Os06g40210
6	23956151	23958718	LOC_Os06g40220
6	23963768	23966175	LOC_Os06g40230
6	24001339	24003188	LOC_Os06g40320
6	24005099	24012308	LOC_Os06g40330
6	24033673	24036841	LOC_Os06g40360
6	24038926	24044791	LOC_Os06g40370
6	24055530	24056575	LOC_Os06g40390
6	24069342	24072448	LOC_Os06g40415
6	24076177	24077125	LOC_Os06g40420
6	24082798	24085156	LOC_Os06g40430
6	24089903	24091217	LOC_Os06g40440
6	24091282	24096118	LOC_Os06g40450
6	24102949	24108381	LOC_Os06g40460
6	24127167	24130368	LOC_Os06g40490
6	24139349	24142390	LOC_Os06g40500
6	24142814	24147311	LOC_Os06g40510
6	24175745	24181963	LOC_Os06g40550
6	24182506	24186597	LOC_Os06g40560
6	24187249	24192151	LOC_Os06g40570
6	24194693	24195857	LOC_Os06g40580
6	24198169	24206081	LOC_Os06g40590
6	24206615	24212569	LOC_Os06g40600
6	24215332	24217187	LOC_Os06g40609
6	24218361	24223375	LOC_Os06g40620
6	24223752	24226794	LOC_Os06g40630
6	24227136	24229290	LOC_Os06g40640
6	24229308	24234795	LOC_Os06g40650
6	24243966	24244379	LOC_Os06g40670
6	24245078	24252398	LOC_Os06g40680
6	24258627	24263788	LOC_Os06g40700
6	24264404	24268015	LOC_Os06g40704
6	24268880	24273742	LOC_Os06g40710
6	24273302	24275956	LOC_Os06g40720
6	24277339	24282501	LOC_Os06g40730
6	24287957	24292740	LOC_Os06g40740
6	24293278	24295704	LOC_Os06g40750
6	24296662	24297321	LOC_Os06g40760
6	24297296	24299140	LOC_Os06g40770
6	24311420	24316382	LOC_Os06g40780
6	24331142	24331629	LOC_Os06g40784
6	24332453	24338112	LOC_Os06g40790
6	24343911	24344459	LOC_Os06g40809
6	24348623	24354099	LOC_Os06g40818
6	24359240	24364074	LOC_Os06g40840
6	24363116	24366495	LOC_Os06g40850
6	24369835	24372848	LOC_Os06g40860
6	24373213	24375212	LOC_Os06g40870
6	24379827	24382168	LOC_Os06g40880
6	24384025	24386078	LOC_Os06g40890
6	24388281	24388871	LOC_Os06g40910
6	24390137	24394626	LOC_Os06g40920
6	24396606	24397036	LOC_Os06g40930
6	24399538	24406050	LOC_Os06g40940
6	24425492	24427132	LOC_Os06g40950
6	24453131	24456495	LOC_Os06g40960
6	24460617	24463916	LOC_Os06g40970
6	24482322	24482603	LOC_Os06g40990
6	24486123	24486509	LOC_Os06g41000
6	24491979	24494238	LOC_Os06g41010
6	24495060	24500971	LOC_Os06g41020
6	24502390	24507547	LOC_Os06g41030
6	24510255	24512549	LOC_Os06g41040
6	24516542	24519256	LOC_Os06g41050
6	24522165	24527832	LOC_Os06g41060
6	24531826	24533798	LOC_Os06g41070
6	24555313	24557973	LOC_Os06g41090
6	24561305	24568614	LOC_Os06g41100
6	24574293	24582101	LOC_Os06g41110
6	24586164	24586853	LOC_Os06g41120
6	24625706	24626736	LOC_Os06g41150
6	24627692	24628651	LOC_Os06g41160
6	24668963	24670352	LOC_Os06g41210
6	24680279	24681229	LOC_Os06g41240
6	24692917	24693641	LOC_Os06g41260
6	24695682	24696077	LOC_Os06g41270
6	24705663	24705902	LOC_Os06g41280
6	24706807	24707541	LOC_Os06g41290
6	24712509	24712880	LOC_Os06g41300
6	24715858	24716430	LOC_Os06g41310
6	24740374	24741421	LOC_Os06g41330
6	24789412	24793565	LOC_Os06g41360
6	24805546	24808589	LOC_Os06g41380
6	24808757	24811960	LOC_Os06g41384
6	24814004	24817722	LOC_Os06g41390
6	24819853	24830207	LOC_Os06g41410
6	24831690	24840132	LOC_Os06g41440
6	24843679	24844760	LOC_Os06g41450
6	24866897	24871210	LOC_Os06g41480
6	24873661	24875062	LOC_Os06g41490
6	24877424	24879410	LOC_Os06g41500
6	24888616	24891111	LOC_Os06g41510
6	24894276	24895831	LOC_Os06g41520
6	24901989	24902673	LOC_Os06g41540
6	24906273	24906512	LOC_Os06g41550
6	24907225	24910005	LOC_Os06g41560
6	24913097	24913579	LOC_Os06g41570
6	24916344	24916778	LOC_Os06g41580
6	24917130	24920288	LOC_Os06g41590
6	24920864	24921142	LOC_Os06g41600
6	24928485	24929344	LOC_Os06g41630
6	24930055	24935193	LOC_Os06g41640
6	24937484	24937774	LOC_Os06g41650
6	24938936	24945280	LOC_Os06g41660
6	24954262	24959578	LOC_Os06g41670
6	24963374	24964242	LOC_Os06g41680
6	24982183	24986654	LOC_Os06g41700
6	24986838	24998104	LOC_Os06g41710
6	25007639	25008267	LOC_Os06g41720
6	25013591	25019844	LOC_Os06g41730
6	25024626	25034551	LOC_Os06g41750
6	25041772	25044111	LOC_Os06g41770
6	25050893	25055629	LOC_Os06g41780
6	25054769	25058851	LOC_Os06g41790
6	25066390	25071028	LOC_Os06g41800
6	25073542	25076549	LOC_Os06g41810
6	25080893	25081930	LOC_Os06g41820
6	25085537	25086526	LOC_Os06g41830
6	25086975	25090185	LOC_Os06g41840
6	25093242	25094294	LOC_Os06g41850
6	25098250	25099153	LOC_Os06g41860
6	25108484	25108867	LOC_Os06g41870
6	25118149	25126142	LOC_Os06g41880
6	25131758	25132532	LOC_Os06g41890
6	25145626	25148023	LOC_Os06g41910
6	25150781	25151236	LOC_Os06g41920
6	25158295	25164627	LOC_Os06g41930
6	25172041	25172893	LOC_Os06g41940
6	25173495	25177361	LOC_Os06g41950
6	25183035	25184927	LOC_Os06g41960
6	25198242	25200245	LOC_Os06g41980
6	25200276	25210534	LOC_Os06g41990
6	25214051	25215325	LOC_Os06g42000
6	25231214	25235898	LOC_Os06g42020
6	25235281	25242965	LOC_Os06g42030
6	25245897	25246346	LOC_Os06g42040
6	25259473	25261159	LOC_Os06g42050
6	25268632	25270617	LOC_Os06g42060
6	25271744	25273844	LOC_Os06g42070
6	25289293	25290483	LOC_Os06g42100
6	25291548	25292056	LOC_Os06g42110
6	25292060	25293333	LOC_Os06g42120
6	25295991	25297316	LOC_Os06g42130
6	25304126	25304341	LOC_Os06g42140
6	25305345	25305638	LOC_Os06g42150
6	25315703	25316474	LOC_Os06g42164
6	25322420	25324328	LOC_Os06g42180
6	25343337	25343969	LOC_Os06g42205
6	25345433	25346334	LOC_Os06g42210
6	25347173	25348647	LOC_Os06g42220
6	25386653	25389517	LOC_Os06g42270
6	25410601	25418246	LOC_Os06g42310
6	25419131	25419361	LOC_Os06g42320
6	25422737	25423186	LOC_Os06g42330
6	25438100	25438701	LOC_Os06g42340
6	25478609	25479510	LOC_Os06g42390
6	25489102	25492177	LOC_Os06g42410
6	25498385	25501755	LOC_Os06g42430
6	25505188	25508187	LOC_Os06g42440
6	25512488	25512940	LOC_Os06g42450
6	25521434	25522478	LOC_Os06g42460
6	25524537	25525259	LOC_Os06g42470
6	25536667	25537447	LOC_Os06g42480
6	25543344	25546480	LOC_Os06g42490
6	25579743	25581891	LOC_Os06g42530
6	25582962	25585092	LOC_Os06g42540
6	25587553	25587789	LOC_Os06g42550
6	25590233	25594488	LOC_Os06g42560
6	25620940	25622315	LOC_Os06g42610
6	25628956	25629807	LOC_Os06g42620
6	25633143	25636382	LOC_Os06g42630
6	25655524	25656230	LOC_Os06g42660
6	25669987	25671944	LOC_Os06g42680
6	25676966	25677490	LOC_Os06g42690
6	25680944	25682275	LOC_Os06g42700
6	25690097	25693908	LOC_Os06g42720
6	25698741	25702801	LOC_Os06g42730
6	25704041	25705018	LOC_Os06g42740
6	25708677	25710719	LOC_Os06g42754
6	25711868	25714681	LOC_Os06g42770
6	25715151	25715938	LOC_Os06g42780
6	25718151	25722192	LOC_Os06g42790
6	25727513	25733221	LOC_Os06g42800
6	25737416	25741547	LOC_Os06g42810
6	25741860	25743140	LOC_Os06g42824
6	25745848	25746138	LOC_Os06g42840
6	25747063	25749944	LOC_Os06g42850
6	25754838	25757427	LOC_Os06g42860
6	25767850	25769663	LOC_Os06g42890
6	25785598	25787707	LOC_Os06g42910
6	25792435	25793049	LOC_Os06g42920
6	25793446	25793753	LOC_Os06g42930
6	25826903	25828081	LOC_Os06g42990
6	25832641	25836854	LOC_Os06g43000
6	25852024	25852317	LOC_Os06g43010
6	25857436	25863968	LOC_Os06g43020
6	25867747	25870244	LOC_Os06g43030
6	25870091	25876328	LOC_Os06g43044
6	25880229	25880838	LOC_Os06g43060
6	25883985	25884278	LOC_Os06g43070
6	25895947	25896426	LOC_Os06g43080
6	25899442	25900817	LOC_Os06g43090
6	25906844	25907321	LOC_Os06g43100
6	25918412	25926334	LOC_Os06g43120
6	25928014	25930634	LOC_Os06g43130
6	25932429	25935032	LOC_Os06g43140
6	25941640	25943653	LOC_Os06g43160
6	25959364	25963504	LOC_Os06g43180
6	25967860	25974644	LOC_Os06g43210
6	25976986	25980815	LOC_Os06g43220
6	25984225	25985171	LOC_Os06g43230
6	25990413	25993227	LOC_Os06g43250
6	25993666	25995755	LOC_Os06g43260
6	26003181	26007060	LOC_Os06g43270
6	26006182	26010413	LOC_Os06g43280
6	26022267	26029283	LOC_Os06g43304
6	26034857	26038356	LOC_Os06g43320
6	26060866	26065357	LOC_Os06g43350
6	26068992	26069465	LOC_Os06g43360
6	26072378	26074146	LOC_Os06g43370
6	26082406	26087091	LOC_Os06g43384
6	26092516	26094621	LOC_Os06g43410
6	26097154	26098851	LOC_Os06g43420
6	26105107	26107276	LOC_Os06g43430
6	26108626	26109554	LOC_Os06g43440
6	26123167	26124150	LOC_Os06g43470
6	26137029	26139343	LOC_Os06g43480
6	26145806	26148452	LOC_Os06g43490
6	26154315	26154776	LOC_Os06g43500
6	26155404	26159116	LOC_Os06g43510
6	26159542	26164597	LOC_Os06g43520
6	26172979	26173314	LOC_Os06g43530
6	26183307	26187104	LOC_Os06g43550
6	26189972	26198119	LOC_Os06g43560
6	26199320	26204623	LOC_Os06g43570
6	26208295	26212001	LOC_Os06g43580
6	26215482	26218666	LOC_Os06g43590
6	26227104	26228760	LOC_Os06g43600
6	26229857	26232885	LOC_Os06g43610
6	26234932	26238270	LOC_Os06g43620
6	26242005	26250269	LOC_Os06g43630
6	26254119	26259281	LOC_Os06g43640
6	26263103	26266853	LOC_Os06g43650
6	26272897	26278666	LOC_Os06g43660
6	26279804	26292345	LOC_Os06g43670
6	26296679	26303260	LOC_Os06g43680
6	26303837	26312412	LOC_Os06g43690
6	26312602	26315063	LOC_Os06g43700
6	26316042	26318956	LOC_Os06g43710
6	26319545	26320183	LOC_Os06g43720
6	26321257	26321559	LOC_Os06g43730
6	26322828	26324093	LOC_Os06g43740
6	26326167	26329344	LOC_Os06g43750
6	26332887	26345250	LOC_Os06g43760
6	26346136	26347098	LOC_Os06g43770
6	26355715	26359083	LOC_Os06g43780
6	26360281	26374490	LOC_Os06g43790
6	26375956	26379227	LOC_Os06g43800
6	26384994	26385659	LOC_Os06g43810
6	26388050	26391619	LOC_Os06g43820
6	26399276	26405231	LOC_Os06g43840
6	26408087	26410937	LOC_Os06g43850
6	26411488	26414835	LOC_Os06g43860
6	26421512	26427830	LOC_Os06g43870
6	26435261	26439317	LOC_Os06g43880
6	26440413	26441925	LOC_Os06g43890
6	26442595	26444898	LOC_Os06g43900
6	26450761	26454696	LOC_Os06g43910
6	26455046	26455961	LOC_Os06g43920
6	26456227	26461806	LOC_Os06g43930
6	26471719	26473967	LOC_Os06g43940
6	26478479	26479271	LOC_Os06g43950
6	26482245	26483810	LOC_Os06g43960
6	26489447	26489885	LOC_Os06g43970
6	26490442	26493074	LOC_Os06g43980
6	26496998	26498376	LOC_Os06g43990
6	26500615	26501166	LOC_Os06g44000
6	26509919	26511699	LOC_Os06g44010
6	26515057	26516818	LOC_Os06g44020
6	26529298	26538141	LOC_Os06g44030
6	26554537	26561226	LOC_Os06g44034
6	26563139	26566299	LOC_Os06g44040
6	26569416	26572458	LOC_Os06g44050
6	26575125	26579684	LOC_Os06g44060
6	26585560	26588132	LOC_Os06g44080
6	26589782	26590679	LOC_Os06g44090
6	26591905	26593464	LOC_Os06g44100
6	26631938	26634878	LOC_Os06g44140
6	26635632	26639757	LOC_Os06g44150
6	26646324	26647896	LOC_Os06g44160
6	26650127	26652370	LOC_Os06g44170
6	26652829	26659263	LOC_Os06g44180
6	26660027	26660357	LOC_Os06g44190
6	26660938	26664595	LOC_Os06g44200
6	26665145	26669592	LOC_Os06g44210
6	26676853	26677195	LOC_Os06g44220
6	26680140	26690056	LOC_Os06g44230
6	26690714	26692639	LOC_Os06g44240
6	26693487	26696433	LOC_Os06g44250
6	26698962	26700042	LOC_Os06g44260
6	26708003	26709889	LOC_Os06g44270
6	26711491	26714306	LOC_Os06g44275
6	26736603	26744116	LOC_Os06g44300
6	26752551	26755222	LOC_Os06g44310
6	26756214	26757596	LOC_Os06g44320
6	26766493	26767895	LOC_Os06g44330
6	26775505	26775924	LOC_Os06g44350
6	26777500	26778390	LOC_Os06g44360
6	26778838	26781799	LOC_Os06g44370
6	26782832	26784850	LOC_Os06g44374
6	26785108	26792026	LOC_Os06g44380
6	26798668	26798970	LOC_Os06g44390
6	26803050	26803366	LOC_Os06g44400
6	26807861	26813600	LOC_Os06g44410
6	26829527	26830408	LOC_Os06g44420
6	26833860	26836084	LOC_Os06g44430
6	26843087	26844776	LOC_Os06g44450
6	26854885	26858586	LOC_Os06g44460
6	26859069	26859739	LOC_Os06g44470
6	26871783	26872031	LOC_Os06g44490
6	26876995	26878985	LOC_Os06g44500
6	26885873	26886145	LOC_Os06g44510
6	26904391	26908175	LOC_Os06g44540
6	26910657	26911422	LOC_Os06g44550
6	26937147	26941028	LOC_Os06g44610
6	26943094	26949889	LOC_Os06g44620
6	26952626	26953598	LOC_Os06g44630
6	26954364	26955285	LOC_Os06g44640
6	26956802	26957207	LOC_Os06g44650
6	26957536	26958611	LOC_Os06g44660
6	26960704	26961368	LOC_Os06g44670
6	26972929	26973542	LOC_Os06g44680
6	27025437	27029339	LOC_Os06g44750
6	27043124	27045828	LOC_Os06g44760
6	27046712	27047926	LOC_Os06g44770
6	27054106	27054779	LOC_Os06g44780
6	27059070	27062657	LOC_Os06g44790
6	27068985	27074406	LOC_Os06g44810
6	27075170	27076638	LOC_Os06g44820
6	27082757	27083017	LOC_Os06g44830
6	27087455	27092919	LOC_Os06g44840
6	27114986	27117417	LOC_Os06g44860
6	27123570	27124652	LOC_Os06g44870
6	27126260	27130156	LOC_Os06g44880
6	27135555	27144857	LOC_Os06g44890
6	27148692	27150752	LOC_Os06g44900
6	27151476	27154086	LOC_Os06g44910
6	27154893	27156260	LOC_Os06g44920
6	27162266	27163325	LOC_Os06g44930
6	27200806	27204762	LOC_Os06g44970
6	27209968	27210174	LOC_Os06g44980
6	27219528	27223172	LOC_Os06g45000
6	27216180	27219840	LOC_Os06g45010
6	27226619	27233106	LOC_Os06g45020
6	27253383	27255039	LOC_Os06g45040
6	27257457	27261082	LOC_Os06g45050
6	27261294	27262594	LOC_Os06g45060
6	27262805	27264972	LOC_Os06g45070
6	27265304	27269905	LOC_Os06g45080
6	27271966	27275228	LOC_Os06g45090
6	27275439	27278872	LOC_Os06g45100
6	27279950	27284998	LOC_Os06g45110
6	27286243	27292852	LOC_Os06g45120
6	27294148	27295054	LOC_Os06g45130
6	27299914	27302140	LOC_Os06g45140
6	27303496	27304229	LOC_Os06g45150
6	27306726	27307409	LOC_Os06g45160
6	27316959	27317637	LOC_Os06g45180
6	27323838	27324411	LOC_Os06g45190
6	27326491	27328703	LOC_Os06g45200
6	27329131	27330356	LOC_Os06g45210
6	27331978	27332848	LOC_Os06g45220
6	27333353	27334067	LOC_Os06g45230
6	27335847	27339387	LOC_Os06g45240
6	27341864	27345789	LOC_Os06g45250
6	27363816	27369245	LOC_Os06g45280
6	27377708	27378472	LOC_Os06g45290
6	27384222	27386859	LOC_Os06g45300
6	27387537	27391266	LOC_Os06g45310
6	27396209	27396876	LOC_Os06g45320
6	27397474	27400410	LOC_Os06g45330
6	27402362	27403768	LOC_Os06g45340
6	27412678	27417601	LOC_Os06g45350
6	27419368	27427845	LOC_Os06g45360
6	27428887	27431108	LOC_Os06g45370
6	27433318	27441148	LOC_Os06g45380
6	27441352	27444894	LOC_Os06g45390
6	27456910	27459562	LOC_Os06g45410
6	27462105	27463014	LOC_Os06g45420
6	27466365	27469864	LOC_Os06g45430
6	27469974	27471848	LOC_Os06g45440
6	27473215	27474449	LOC_Os06g45450
6	27480082	27481387	LOC_Os06g45460
6	27493240	27493449	LOC_Os06g45470
6	27495294	27499532	LOC_Os06g45480
6	27505346	27506651	LOC_Os06g45490
6	27517100	27523604	LOC_Os06g45500
6	27530118	27532904	LOC_Os06g45510
6	27557183	27561599	LOC_Os06g45540
6	27594625	27595564	LOC_Os06g45570
6	27598569	27599543	LOC_Os06g45580
6	27601120	27605337	LOC_Os06g45590
6	27608477	27609271	LOC_Os06g45600
6	27614006	27614830	LOC_Os06g45610
6	27618992	27621706	LOC_Os06g45620
6	27622464	27626274	LOC_Os06g45630
6	27627767	27633058	LOC_Os06g45640
6	27637555	27641578	LOC_Os06g45650
6	27656847	27659012	LOC_Os06g45660
6	27659070	27661177	LOC_Os06g45670
6	27662321	27662825	LOC_Os06g45680
6	27666205	27670507	LOC_Os06g45690
6	27676318	27679785	LOC_Os06g45710
6	27681408	27682487	LOC_Os06g45720
6	27683619	27685556	LOC_Os06g45730
6	27699923	27703396	LOC_Os06g45770
6	27704857	27705927	LOC_Os06g45780
6	27707135	27707591	LOC_Os06g45790
6	27709820	27719175	LOC_Os06g45800
6	27724565	27728316	LOC_Os06g45820
6	27728478	27733751	LOC_Os06g45830
6	27734722	27740731	LOC_Os06g45840
6	27743191	27747119	LOC_Os06g45850
6	27749131	27756342	LOC_Os06g45860
6	27756424	27760083	LOC_Os06g45870
6	27777556	27780778	LOC_Os06g45890
6	27782932	27791010	LOC_Os06g45900
6	27792509	27798580	LOC_Os06g45910
6	27800908	27802149	LOC_Os06g45920
6	27810914	27812165	LOC_Os06g45930
6	27819964	27827493	LOC_Os06g45940
6	27830246	27831317	LOC_Os06g45950
6	27844654	27848256	LOC_Os06g45960
6	27862248	27862649	LOC_Os06g45970
6	27875114	27878503	LOC_Os06g45990
6	27877522	27880145	LOC_Os06g46000
6	27882058	27882348	LOC_Os06g46010
6	27884598	27884981	LOC_Os06g46020
6	27904549	27906635	LOC_Os06g46030
6	27915458	27916048	LOC_Os06g46050
6	27923524	27926280	LOC_Os06g46060
6	27929735	27932433	LOC_Os06g46065
6	27934524	27935658	LOC_Os06g46070
6	27941758	27942130	LOC_Os06g46080
6	27945399	27946104	LOC_Os06g46090
6	27948242	27948886	LOC_Os06g46100
6	27949952	27950215	LOC_Os06g46110
6	27953690	27956183	LOC_Os06g46120
6	27962690	27964223	LOC_Os06g46140
6	27960869	27971323	LOC_Os06g46149
6	27975946	27979361	LOC_Os06g46160
6	27994848	27995180	LOC_Os06g46190
6	27998213	27999292	LOC_Os06g46200
6	27999528	27999845	LOC_Os06g46210
6	28003805	28004323	LOC_Os06g46230
6	28007285	28017490	LOC_Os06g46240
6	28018048	28020401	LOC_Os06g46250
6	28020724	28021805	LOC_Os06g46260
6	28037569	28041909	LOC_Os06g46270
6	28045147	28058082	LOC_Os06g46284
6	28059354	28065180	LOC_Os06g46310
6	28090119	28094397	LOC_Os06g46330
6	28100801	28106083	LOC_Os06g46340
6	28109236	28110979	LOC_Os06g46350
6	28129072	28130079	LOC_Os06g46360
6	28133801	28138103	LOC_Os06g46366
6	28139175	28142555	LOC_Os06g46372
6	28143872	28148384	LOC_Os06g46380
6	28148939	28149789	LOC_Os06g46390
6	28151360	28156784	LOC_Os06g46400
6	28158507	28164559	LOC_Os06g46410
6	28172761	28173387	LOC_Os06g46420
6	28177433	28178922	LOC_Os06g46430
6	28180529	28181494	LOC_Os06g46434
6	28181691	28183193	LOC_Os06g46435
6	28183313	28183558	LOC_Os06g46436
6	28184005	28184310	LOC_Os06g46438
6	28189527	28190855	LOC_Os06g46440
6	28190957	28196205	LOC_Os06g46450
6	28203817	28204370	LOC_Os06g46460
6	28205288	28205617	LOC_Os06g46470
6	28208632	28211553	LOC_Os06g46475
